Type,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,SOURCE_A,SOURCE_B,SOURCE_C,SOURCE_D,SOURCE_F,SOURCE_E,SOURCE_G,SOURCE_H,SOURCE_I,SOURCE_J,SOURCE_K,SOURCE_M,SOURCE_L,SOURCE_N,SOURCE_O,SOURCE_P,SOURCE_R,SOURCE_S
1,20.75124,30.103546666666663,133.03073333333336,1033.4169333333332,0.10629505333333333,0.08638578000000001,0.04273304666666666,0.04304392666666667,0.19792693333333333,0.07379514,0.491579,1537.5606666666665,3194.292,52.473953333333334,0.005218898,0.012006444666666666,0.014261620000000001,0.009832875333333333,0.01891186666666667,0.003940404000000001,24.85744666666667,43.88589333333334,160.36226666666667,1489.6333333333334,0.15297886666666669,0.2009062,0.18898913333333334,0.1292095,0.3818642666666667,0.10948157333333335
1,20.440360000000002,23.173513333333336,134.19653333333335,1011.6553333333333,0.12577686666666668,0.1673570666666667,0.12893748000000002,0.08556972,0.23860040000000002,0.07878217333333333,0.6551796000000001,1.2757738,4616.568,70.15525333333333,0.007475368666666667,0.05260348666666667,0.036152753333333336,0.01660617333333333,0.026010293333333337,0.005367861333333334,26.450706666666672,35.336693333333336,176.813,1682.638,0.18082853333333335,0.7265524666666666,0.5135996666666667,234.45533333333333,0.4911904,0.13575093333333335
1,24.831540000000004,32.12426666666667,171.50213333333332,1454.6593333333333,0.12616546666666667,0.31839293333333335,0.2674863333333333,0.14481826666666667,0.31049140000000003,101.036,1.237691,4621.749333333333,14.33934,150.51773333333333,0.004066051333333333,0.10747380666666667,0.11515513333333334,0.05297913333333334,0.058082746666666664,0.01663208,27.15018666666667,38.78228000000001,196.50206666666665,1725.384,0.13432606666666666,0.5055686,0.4713718,0.22888540000000002,0.41139786666666667,0.1325126
1,20.531033333333333,31.023233333333334,134.32606666666666,1013.8574,0.10882095333333335,0.1297924,0.12873022666666667,0.06948168,0.23924806666666668,0.06914489333333333,0.5224079333333334,1396.3693333333333,3760.352666666667,47.383293333333334,0.012654111333333334,0.040492120000000006,0.06542728666666667,0.02580304,0.038613886666666666,0.0038885906666666667,21.813413333333333,35.828920000000004,145.07733333333334,1135.3596666666667,0.1465022,0.24922213333333332,0.3007764,0.1449478,0.36385913333333336,0.08143760666666666
1,17.784926666666667,29.287486666666666,121.2432,749.0912666666667,0.1465022,0.2970199333333334,0.27564693333333334,0.1039505,0.26800446666666666,0.09950750666666668,0.27474020000000005,1514.2446666666667,2669.6820000000002,24.883353333333336,0.008327698,0.07689098666666667,0.07125628666666668,0.021088026666666666,0.025401486666666667,0.010483132666666665,19.46886,41.46362,140.93226666666666,903.7540666666667,0.21385953333333332,1.000645,0.8993499333333334,0.28600960000000003,0.4658018666666666,0.1853622
1,18.834146666666665,35.67348,125.29759333333334,853.3656,0.14753846666666667,0.2066056666666667,0.21230513333333334,0.09538834666666667,0.2983152666666667,0.09167074000000001,0.4792733333333334,1338.0793333333334,3729.2646666666665,42.16309999999999,0.0072629339999999995,0.05492213333333334,0.06141175333333334,0.014119133333333334,0.024054339999999997,0.007080292000000001,22.616520000000005,48.09572666666667,160.75086666666667,1221.7584000000002,0.21735693333333336,0.8519407333333332,0.9101012,0.22176106666666665,0.5463716,0.1737042
1,19.015493333333335,26.075059999999997,122.71987999999999,886.6556666666667,0.12781054,93.26400000000001,0.0957899,0.06812158,0.20543986666666667,0.07670964000000001,0.6123040666666667,1.6062133333333335,4138.59,58.80813333333333,0.007406716000000001,0.015051773333333332,0.025880760000000003,0.014365246666666666,0.0182642,0.00270077,24.702006666666666,39.99989333333333,159.84413333333336,1474.0893333333333,0.18963680000000002,0.24235686666666667,0.37746013333333334,0.2084191333333333,0.39235646666666674,0.10642458666666667
1,20.893726666666666,26.787493333333334,140.02553333333333,1034.7122666666667,151.554,0.2619164,0.22305640000000002,0.13316026666666667,0.2803101333333334,0.09528472,0.7373037333333334,1389.8926666666666,4992.214666666667,70.18116,0.009101012,0.03239628666666667,0.041295226666666664,0.016800473333333333,0.021878179999999997,0.005365270666666667,27.15018666666667,40.77709333333333,177.2016,1703.3633333333335,0.23173513333333337,0.5483146,0.6196874666666666,0.2685226,0.48005053333333336,0.14792706666666666
1,25.66055333333333,28.691633333333332,168.39333333333335,1632.1200000000001,0.12734421999999998,0.13303073333333335,0.1915798,0.12303076,0.20492173333333333,0.06988323333333334,0.9821217333333334,1317.354,7597.13,145.59546666666668,0.008411894666666668,0.02452066,0.04392475333333334,0.01970202,0.01756472,0.002586780666666667,35.388506666666665,39.99989333333333,241.96826666666666,3106.2093333333337,0.1958544,408.03000000000003,0.6958530666666668,0.30932560000000003,0.35854826666666667,0.09863963333333332
0,17.538813333333334,18.600986666666667,113.28985333333333,733.5472666666666,0.12667064666666666,0.10529764666666667,0.08632101333333335,0.06192988666666666,0.24417033333333335,0.07468892,0.3496104666666666,1.0214998666666666,2665.796,30.51805333333333,0.010961110666666668,0.01891186666666667,0.030919606666666665,0.017033633333333336,0.025647600000000003,0.002979266666666667,19.572486666666666,24.948120000000003,129.14473333333333,921.2410666666668,186.52800000000002,0.22966260000000002,309.5846666666667,0.16683893333333333,0.3856207333333334,0.09402824666666666
0,16.942960000000003,20.349686666666667,110.91939333333333,673.5733333333334,0.13924833333333334,164.50733333333332,0.05917082666666667,0.04028486666666667,0.2547920666666667,0.08822515333333335,0.23989573333333336,0.9685207333333334,1791.446,19.00254,0.0053069806666666665,0.02458542666666667,0.02199476,0.008406713333333335,0.021735693333333334,0.0031411833333333337,18.782333333333334,26.54138,124.46858000000002,816.7076666666667,0.16994773333333335,0.35958453333333334,244.818,0.09433912666666668,0.4124341333333334,0.10599712666666666
0,12310.848,16.113946666666667,78.16041333333334,354.79179999999997,0.13264213333333333,0.08409304000000001,0.03829005333333333,0.02689112,0.23510299999999998,0.08944276666666667,0.3591959333333334,1.2652816,2472.791333333333,20.33673333333333,0.012442972000000002,0.018549173333333332,0.025712366666666667,0.01840668666666667,0.026256406666666666,0.0038445493333333336,13.251260000000002,20.284920000000003,84.36506,407.90046666666666,0.17150213333333333,0.14870426666666667,0.11485720666666667,0.08066040666666667,317.3566666666667,0.10068625999999999
1,19.870413333333335,18.471453333333333,132.77166666666668,912.4328,0.1389892666666667,0.27655366666666664,0.26904073333333334,0.12637272,0.3265535333333333,0.09108783999999999,0.5683922666666666,0.9191685333333334,4383.408,58.17341999999999,0.008794018,0.06901536000000001,0.08349718666666667,0.029170906666666666,0.04756464,0.005691694666666667,23.406673333333334,24.71496,162.0462,1270.5924666666667,180.05133333333333,0.7712414666666668,0.8167076666666667,0.3099732666666667,0.6045320666666667,0.12883385333333333
1,27.409253333333336,29.84448,177.71973333333332,1818.6480000000001,0.12212402666666668,0.1323830666666667,0.14209806666666666,0.11181317333333333,0.22914446666666669,0.06836769333333334,0.8959820666666666,1459.8406666666667,5573.819333333333,121.74838,0.006124336000000001,0.016308246666666668,0.022214966666666666,0.01344556,0.01402846,0.0025738273333333335,37.78487333333334,46.100913333333345,243.52266666666665,3387.2966666666666,0.1814762,0.33678666666666673,0.4086776666666667,0.26023246666666666,0.36554306666666664,0.09748678666666666
1,21.5673,27.694226666666665,142.48666666666668,1171.7585333333334,0.14520686666666668,0.18873006666666667,0.19753833333333334,0.11878206666666667,0.258419,0.0819946,1.0450749333333333,1.1680020666666666,7066.043333333334,132.9012,0.007834176,0.024378173333333336,0.035505086666666665,0.014637266666666668,0.019015493333333335,0.003628228666666667,34.27452,40.880720000000004,229.274,2869.1633333333334,0.23380766666666666,0.46347026666666674,0.608159,0.2713723333333333,0.4680039333333334,0.12388568000000001
1,22.202013333333337,21.243466666666666,150.25866666666667,1182.2507333333335,0.15362653333333334,0.2948178666666667,0.2887298,0.1814762,393.78133333333335,0.09602306000000001,1354.9186666666667,1264.2453333333335,9424.845333333333,144.30013333333335,0.010400231333333334,0.04920971333333334,0.04834184,0.031049140000000003,0.029896293333333334,0.009642461333333333,28.821166666666667,27.720133333333333,197.4088,1892.482,0.200129,0.5115271333333333,0.4990919333333333,330.31,0.5266825333333334,0.1371758
1,18.88596,27.888526666666667,126.17842,835.2309333333333,0.13652813333333333,0.24196826666666668,0.184585,0.11376912666666668,0.2917090666666667,0.08968887999999998,0.32966233333333333,1.2735717333333334,2.7331533333333335,27.26676666666667,0.005766824,0.03957243333333334,0.03472788666666667,0.017512906666666668,0.01883414666666667,0.0048069820000000004,22.823773333333335,43.01802000000001,158.5488,1161.7844666666667,0.19753833333333334,0.8604899333333335,0.7174851333333333,0.3498695333333333,0.5523301333333334,0.16515500000000002
1,24.106153333333335,26.230500000000003,158.1602,1417.0946666666669,0.12227946666666667,0.13808253333333334,193.00466666666668,0.10014222,0.21981806666666667,0.07382104666666667,1.1047898,2395.0713333333333,7295.317333333333,121.16548000000002,0.013924833333333332,0.03525897333333334,0.06581588666666667,0.02475382,0.029701993333333333,0.005462420666666668,27.603553333333334,35.310786666666665,181.21713333333335,1817.3526666666667,0.17331560000000001,0.27422206666666665,0.44637186666666673,193.00466666666668,0.30323753333333336,0.09612668666666667
1,19.8186,32.73307333333333,132.64213333333336,948.7021333333333,0.1401550666666667,0.21981806666666667,0.21800460000000002,0.11335462000000002,0.2494812,0.08471479999999999,568.6513333333334,1310.8773333333334,4531.076,56.347,0.006778479333333334,0.03959834,0.04632112,0.01402846,0.02290149333333334,0.0038432540000000004,26.256406666666667,47.551686666666676,193.3932666666667,1643.778,0.2125642,791.4486666666667,0.8205936666666666,0.26217546666666663,0.5216307333333333,0.12792712
1,22.759006666666668,19.494766666666667,148.96333333333334,1237.1728666666668,0.12755147333333333,0.14987006666666666,0.1279141666666667,0.10301786000000002,0.22525846666666668,0.07965004666666667,0.7775886,1.0654116666666666,6029.776666666668,79.14486666666667,0.007288840666666667,0.03928746,0.04413200666666667,0.017538813333333333,0.024935166666666665,0.004847137333333334,25.919620000000005,25.284906666666668,174.74046666666666,1589.374,0.16256433333333334,0.3642477333333334,0.3224084666666667,0.18860053333333335,0.3569938666666667,0.10257744666666667
1,24.13206,32.52582,161.6576,1409.3226666666667,0.13782346666666667,0.24442940000000002,0.30038780000000004,0.16113946666666668,0.2827712666666667,0.08027180666666667,1.0760334,1898.9586666666667,7220.188000000001,136.01000000000002,0.008093242666666667,0.04370454666666667,0.06730552,0.01499996,0.025997340000000004,0.00590672,29.986966666666664,44.05428666666666,207.90099999999998,2163.2066666666665,0.19313420000000003,0.5514234000000001,0.7944279333333334,0.2393776,0.44611280000000003,0.12670950666666667
1,15.336746666666668,24.222733333333334,100.94532666666669,570.7238666666667,0.14365246666666667,0.19637253333333335,0.1577716,0.06712417333333333,0.2980562,0.10102304666666667,0.6249983333333333,1.3341933333333333,4501.283333333334,53.108666666666664,0.0071903953333333345,0.04422267999999999,0.05446876666666667,0.01352328,0.02944292666666667,0.007340654000000001,21.78750666666667,36.424773333333334,154.6628,1151.1627333333333,0.2120460666666667,0.748055,0.9010338666666667,0.20025853333333332,0.6167082,0.18160573333333332
1,22.04657333333333,31.062093333333337,146.1136,1164.8932666666667,0.1550514,0.19378186666666666,0.31308206666666666,0.1558286,0.29119093333333335,0.08266817333333333,0.7783658,1810.8760000000002,5180.038,87.79769333333333,0.010709815999999999,0.03992217333333333,0.06531070666666668,0.014404106666666666,0.027227906666666666,0.004992214666666666,27.04656,41.56724666666667,176.29486666666665,1740.928,0.21165746666666665,0.4610091333333333,0.7238322666666667,0.23924806666666668,457.2526666666667,0.10987017333333333
1,24.96107333333333,34.28747333333333,165.67313333333334,1505.1773333333333,0.12177428666666666,0.2226678,0.21463673333333333,0.09835466,0.24002526666666668,0.08110082,0.7199462666666666,0.7852310666666665,4569.936000000001,88.30287333333335,0.006496096666666667,0.04297916000000001,0.04529780666666667,0.012490899333333335,0.01998699333333333,0.005046618666666667,31.282299999999996,40.0258,209.06680000000003,2348.4393333333333,0.19546580000000002,853.6246666666667,0.7889875333333333,0.231217,0.4756464,0.14546593333333332
1,20.893726666666666,23.16056,138.60066666666668,1045.5930666666668,134.71466666666666,0.20194246666666668,0.17538813333333333,0.10041424,0.2588076,0.08439096666666666,432.6413333333333,0.8882100666666667,2827.712666666667,45.37552666666667,0.005420970000000001,0.03715016,0.034507680000000006,0.011744787333333334,0.022059526666666666,0.0049442873333333335,26.178686666666668,35.310786666666665,171.89073333333332,1633.4153333333334,0.18730520000000003,0.7518114666666668,0.6831588000000001,0.24145013333333334,553.1073333333334,0.1597146
1,21.68388,27.966246666666667,142.6162,1126.2923333333333,0.12448153333333334,0.17305653333333335,0.17461093333333333,0.07795316000000001,0.2455952,0.07326405333333334,0.5977963333333334,1.1913180666666665,3896.3626666666664,58.53611333333333,0.007481845333333333,0.03237038,0.04786256666666666,0.015479233333333335,0.03612684666666667,0.003452063333333333,25.919620000000005,37.59057333333333,172.92700000000002,1591.9646666666667,0.2024606,0.4967603333333333,0.7006458000000001,0.2348439333333333,0.6299206,0.11182612666666668
1,18.4585,28.13464,121.28206,819.946,0.12724059333333335,0.14222759999999998,0.17085446666666668,0.07251276000000001,0.24417033333333335,0.07933916666666667,370.4653333333333,1319.9446666666668,3441.700666666667,32.266753333333334,0.007613969333333334,0.03879523333333334,0.0623703,0.015038820000000001,0.026269360000000002,0.0052098306666666675,20.58284666666667,39.32632,150.51773333333333,1035.7485333333334,0.18730520000000003,0.5489622666666667,0.6717598666666666,0.18743473333333335,0.46515419999999996,0.1313468
0,16.878193333333332,23.86004,107.00748666666668,678.4956,0.11635979333333334,0.04878225333333333,0.033186440000000005,0.03786259333333333,0.1900254,0.07594539333333335,0.2382118,3033.670666666667,1.5155399999999999,18.341920000000002,0.005637290666666667,0.0063458379999999995,0.017396326666666666,0.015077680000000001,0.03459835333333334,0.002301807333333333,17.227933333333336,29.546553333333332,109.40385333333332,707.1224666666667,0.12566028666666668,0.05983144666666667,0.06260346,0.06493506,0.25738273333333334,0.07990911333333334
1,19.417046666666668,32.6424,123.75614666666668,905.1789333333332,0.12159294,0.06646355333333334,0.031062093333333336,0.037551713333333334,0.20271966666666666,0.07129514666666667,1572.5346666666667,2834.1893333333337,10462.407333333334,137.30533333333332,0.008915779333333334,0.014170946666666668,0.023549160000000003,0.02483154,0.010209817333333334,0.002272014666666667,19.417046666666668,32.6424,123.75614666666668,905.1789333333332,0.12159294,0.06646355333333334,0.031062093333333336,0.037551713333333334,0.20271966666666666,0.07129514666666667
1,17.461093333333334,26.96884,114.50746666666667,724.3504000000001,0.13160586666666665,0.16256433333333334,0.13769393333333335,0.07045318,222.79733333333334,0.08314744666666667,275.906,0.7660601333333333,2001.29,23.989573333333336,0.006952054,0.029002513333333337,0.039494713333333334,0.016347106666666666,0.01783674,0.004128227333333334,20.116526666666665,33.704573333333336,138.98926666666668,959.0648,208.5486666666667,0.5472783333333333,651.5526666666667,0.29248626666666666,0.3636000666666667,0.1387302
1,17.40928,27.95329333333333,111.63182666666667,729.2726666666667,0.10572510666666667,0.07812155333333334,0.04028486666666667,0.026308220000000004,0.23108746666666669,0.07237027333333333,0.30893699999999996,1.070593,2036.2640000000001,26.593193333333335,0.004248693333333334,0.014274573333333334,0.018005133333333333,0.008913188666666667,0.017875600000000002,0.0016657986666666668,20.63466,39.18383333333333,132.77166666666668,1020.5931333333333,0.14170946666666667,0.26463660000000006,0.270077,0.14404106666666666,0.38782279999999997,0.09256452
1,14.1839,27.65536666666667,93.13446666666668,480.69820000000004,0.1589374,0.1577716,0.13523280000000001,0.07343244666666666,0.2454656666666667,0.0889894,0.30647586666666665,1849.736,2360.0973333333336,21.981806666666667,0.010445568,0.02284968,0.0336139,0.013432606666666668,0.017577673333333335,0.003937813333333334,16.63208,45.777080000000005,112.97897333333333,665.8013333333333,0.24727913333333332,0.3494809333333333,0.5211126,0.18445546666666668,0.3839368,0.12442972000000002
1,24.702006666666666,32.13722,166.19126666666668,1430.048,0.11762921999999999,283.678,0.27292673333333334,0.12902815333333334,299.22200000000004,0.08216299333333334,1.2708515333333332,2158.0253333333335,11.437793333333333,135.88046666666668,0.008481842666666668,0.13031053333333334,0.12594526,0.034170893333333334,0.06908012666666667,0.009904118666666668,31.204580000000004,42.96620666666667,229.79213333333334,2138.595333333333,0.16152806666666666,0.9642461333333333,0.9380804,0.3229266,604.9206666666666,0.1344556
1,17.202026666666665,26.269360000000002,113.10850666666666,706.2157333333334,0.1348442,0.18600986666666666,0.12755147333333333,0.07976662666666667,0.2556988,0.08784950666666667,0.4797914666666667,1.0685204666666668,3143.774,40.582793333333335,0.006569930666666667,0.02781080666666667,0.028303033333333335,0.012383386666666668,0.02226678,0.0042966206666666664,22.512893333333334,36.269333333333336,146.5022,1175.1264,198.186,0.48238213333333335,0.4746101333333334,0.19326373333333335,0.4843251333333334,0.13303073333333335
1,17.059540000000002,28.25122,110.64737333333335,688.4696666666667,0.12582868,0.1356214,0.10698158,0.06803090666666667,0.22616520000000004,0.08001274,0.2510356,0.7931326,1727.9746666666667,18.76938,0.004339366666666667,0.017927413333333333,0.01880824,0.008876919333333334,0.01441706,0.0022279733333333334,21.02326,38.717513333333336,136.65766666666667,959.4534,0.1946886,0.5056981333333334,0.4829002666666667,0.20816006666666667,0.47836660000000003,0.12458516000000001
1,24.157966666666667,22.797866666666668,160.23273333333336,1393.7786666666668,0.14235713333333333,0.21839319999999998,0.2556988,0.13069913333333336,0.24702006666666668,0.07835471333333334,0.8146351333333334,0.8591946,5560.866000000001,92.69405333333334,0.008152828,0.05173561333333334,0.07194281333333334,0.0219559,0.031450693333333335,0.004579003333333334,29.559506666666667,27.616506666666666,195.07719999999998,2029.7873333333334,0.21748646666666668,659.3246666666668,0.9514223333333334,0.3080302666666667,0.4920971333333333,0.11897636666666667
0,10616.552000000001,21.813413333333333,66.98168666666668,261.5278,111.39866666666667,0.07698166,0.020569893333333332,0.007664487333333334,0.22914446666666669,0.08423552666666667,0.2024606,1.2392454,1417.0946666666669,10628.210000000001,0.011616549333333335,0.02132118666666667,0.020569893333333332,0.007664487333333334,0.03334188,0.0033445506666666667,11611.368,28.445520000000002,74.17078666666667,313.72973333333334,0.16800473333333335,0.17577673333333332,0.08911893333333333,0.03321234666666666,0.40220100000000003,0.09597124666666668
1,17.059540000000002,24.17092,111.37276000000001,692.4852000000001,0.1499996,0.15945553333333334,0.15880786666666666,0.09507746666666668,0.27564693333333334,0.08778473999999999,0.3718902,1.1576394,2457.2473333333332,31.411833333333334,0.008461117333333332,0.030258986666666668,0.03762943333333333,0.0157383,0.022577660000000003,0.0047188993333333335,20.29787333333333,36.204566666666665,133.16026666666667,983.6761333333334,0.23134653333333335,0.5396358666666667,0.6484438666666668,0.27046560000000003,0.5051800000000001,0.15271980000000002
0,15.608766666666668,18.950726666666668,101.08781333333336,581.9932666666667,0.13354886666666668,0.11777170666666668,0.08538837333333334,0.03560871333333333,0.21696833333333335,0.07827699333333334,0.3414498666666667,0.9448161333333335,2393.7760000000003,25.738273333333336,0.007108789333333333,0.018484406666666665,0.030077640000000003,0.007331586666666667,0.01849736,0.003137297333333334,17.823786666666667,26.8134,116.42456,754.6612,0.1935228,0.2792738666666667,395.07666666666665,0.08481842666666667,0.35582806666666666,0.10752562
0,17.47404666666667,28.885933333333337,112.57742,726.6820000000001,0.11336757333333335,0.09971476000000001,0.06154128666666667,0.043834080000000004,0.23432580000000003,0.07406716,0.30284893333333335,1752.586,2247.403333333333,26.165733333333336,0.005770709999999999,0.017901506666666667,0.027137233333333333,0.015336746666666666,0.02125642,0.002533672,19.6243,41.21750666666667,128.238,905.1789333333332,0.15051773333333332,0.22163153333333332,0.29559506666666663,0.16606173333333335,0.3718902,0.08959820666666667
0,15.23312,27.979200000000002,96.78730666666667,554.2731333333332,0.11187794000000001,0.06432625333333335,0.021463673333333336,0.014442966666666668,0.19365233333333332,0.07626922666666668,0.5261644,1.5673533333333334,3413.2033333333334,36.87814,0.007586767333333334,0.012639862666666666,0.015129493333333334,0.009643756666666668,0.031165720000000004,0.002291444666666667,16.81342666666667,33.31597333333333,107.48676,669.0396666666667,0.14054366666666668,0.11159296666666668,0.07154126000000001,0.04812163333333334,0.3151546,0.08501272666666666
0,17.668346666666668,21.165746666666667,112.96602,740.6716,0.09954636666666666,0.07848424666666666,0.024054339999999997,0.02231859333333333,0.17525860000000001,0.07711119333333334,0.24248640000000002,1.1961108,1876.938,18.8471,0.005799207333333334,0.015246073333333332,0.013976646666666667,0.010305672,0.017163166666666667,0.003304395333333333,19.00254,30.038780000000003,124.45562666666666,850.6454,0.1410618,0.20492173333333333,136.01000000000002,0.11121732000000001,0.3038852,0.1039505
0,15.46628,23.62688,98.06968666666666,566.8378666666667,0.10700748666666667,0.06154128666666667,0.025543973333333334,0.01747404666666667,0.24196826666666668,0.07914486666666667,0.2944292666666667,0.8198164666666666,1.9689066666666666,22.629473333333333,0.009339353333333333,0.010854893333333336,0.01698182,10.362666666666668,0.02585485333333333,0.0034132033333333337,16.968866666666667,27.629459999999998,108.38054,682.8997333333333,0.14818613333333333,0.11536238666666666,0.11920952666666668,0.08155418666666668,0.36075033333333334,0.09595829333333333
1,23.600973333333332,24.222733333333334,155.8286,1338.0793333333334,0.14870426666666667,0.192357,0.22953306666666665,137.30533333333332,0.2709837333333333,0.08173553333333335,1.0799194,2063.466,6317.340666666667,127.99188666666667,0.005050504666666667,0.038354820000000005,0.03648954,0.011945563999999999,0.03463721333333333,0.006639878666666667,26.68386666666667,31.256393333333335,174.99953333333335,1711.1353333333334,165.80266666666668,0.29753806666666666,0.3397659333333333,0.17163166666666665,0.3913202,0.10345827333333334
1,19.559533333333334,28.52324,125.98412000000002,923.3136,0.11730538666666668,0.09172255333333333,0.06804386,0.04318641333333334,0.20932586666666667,0.07362674666666667,0.40220100000000003,1.0801784666666667,2716.314,38.74342,0.006055683333333333,0.013341933333333333,0.020764193333333333,0.011945563999999999,0.0141839,0.002110098,23.445533333333334,41.04911333333334,152.46073333333334,1334.1933333333334,0.1799218,0.26645006666666665,0.3512944,198.186,0.3465016666666667,0.10198159333333333
